YEAR,PLAYERID,NAMElast,NAMEfirst,TEAM,LG,AVG,OBP,SLG,EXP,PAYR,MLAVG,MLOBP,MLSLG,AVGcumLag1,OBPcumLag1,SLGcumLag1,G,YRINDEX
2003,delgaca01,Delgado,Carlos,TOR,AL,0.302,0.426,0.593,10,547,0.269,0.339,0.432,0.281,0.39,0.554,161,45
1973,evansda01,Evans,Darrell,ATL,NL,0.281,0.403,0.556,4,535,0.262,0.331,0.387,0.253,0.366,0.414,161,15
1990,fernato01,Fernandez,Tony,TOR,AL,0.276,0.352,0.391,7,545,0.263,0.33,0.394,0.292,0.336,0.4,161,32
1996,finlest01,Finley,Steve,SDN,NL,0.298,0.354,0.531,8,584,0.276,0.347,0.438,0.278,0.331,0.392,161,38
1965,fregoji01,Fregosi,Jim,CAL,AL,0.277,0.337,0.407,4,431,0.255,0.322,0.389,0.283,0.346,0.432,161,7
1969,fregoji01,Fregosi,Jim,CAL,AL,0.26,0.361,0.381,8,431,0.258,0.332,0.387,0.272,0.336,0.404,161,11
1992,frymatr01,Fryman,Travis,DET,AL,0.266,0.316,0.416,3,554,0.261,0.328,0.386,0.27,0.32,0.454,161,34
1983,gantnji01,Gantner,Jim,ML4,AL,0.282,0.329,0.401,8,393,0.266,0.33,0.398,0.278,0.327,0.354,161,25
2001,glaustr01,Glaus,Troy,ANA,AL,0.25,0.367,0.531,4,497,0.269,0.338,0.437,0.256,0.358,0.497,161,43
1999,gracema01,Grace,Mark,CHN,NL,0.309,0.39,0.481,12,580,0.277,0.351,0.445,0.31,0.385,0.443,161,41
2001,greensh01,Green,Shawn,LAN,NL,0.297,0.372,0.598,7,623,0.269,0.338,0.437,0.282,0.349,0.499,161,43
1998,griffke02,Griffey Jr.,Ken,SEA,AL,0.284,0.365,0.611,10,532,0.271,0.341,0.43,0.302,0.381,0.562,161,40
1962,groatdi01,Groat,Dick,PIT,NL,0.294,0.325,0.361,4,598,0.268,0.337,0.412,0.291,0.334,0.374,161,4
1964,groatdi01,Groat,Dick,SLN,NL,0.292,0.335,0.371,6,598,0.261,0.324,0.396,0.297,0.341,0.387,161,6
2002,guerrvl01,Guerrero,Vladimir,MON,NL,0.336,0.417,0.593,6,613,0.266,0.337,0.426,0.319,0.378,0.587,161,44
1974,harrato01,Harrah,Toby,TEX,AL,0.26,0.319,0.417,4,543,0.261,0.329,0.377,0.25,0.316,0.327,161,16
1979,hernake01,Hernandez,Keith,SLN,NL,0.344,0.417,0.513,5,534,0.27,0.335,0.406,0.274,0.362,0.419,161,21
1969,howarfr01,Howard,Frank,WS2,AL,0.296,0.402,0.574,10,523,0.258,0.332,0.387,0.272,0.336,0.498,161,11
1970,howarfr01,Howard,Frank,WS2,AL,0.283,0.416,0.546,11,523,0.264,0.337,0.404,0.275,0.345,0.507,161,12
1985,jacobbr01,Jacoby,Brook,CLE,AL,0.274,0.324,0.426,2,557,0.262,0.329,0.4,0.258,0.307,0.359,161,27
1963,javieju01,Javier,Julian,SLN,NL,0.263,0.296,0.381,4,468,0.255,0.319,0.389,0.26,0.306,0.346,161,5
2000,jonesan01,Jones,Andruw,ATL,NL,0.303,0.366,0.541,5,586,0.276,0.351,0.448,0.26,0.335,0.476,161,42
2001,jonesan01,Jones,Andruw,ATL,NL,0.251,0.312,0.461,6,586,0.269,0.338,0.437,0.272,0.344,0.494,161,43
1966,knoopbo01,Knoop,Bobby,CAL,AL,0.232,0.282,0.386,3,441,0.257,0.32,0.392,0.242,0.301,0.33,161,8
1999,larkiba01,Larkin,Barry,CIN,NL,0.293,0.39,0.42,14,474,0.277,0.351,0.445,0.3,0.375,0.457,161,41
2004,leede02,Lee,Derrek,CHN,NL,0.278,0.356,0.504,8,500,0.272,0.342,0.439,0.264,0.353,0.467,161,46
1973,luzingr01,Luzinski,Greg,PHI,NL,0.285,0.346,0.484,3,537,0.262,0.331,0.387,0.281,0.341,0.45,161,15
1961,marisro01,Maris,Roger,NYA,AL,0.269,0.372,0.62,3,478,0.268,0.34,0.418,0.278,0.366,0.527,161,3
1976,maybejo01,Mayberry,John,KCA,AL,0.232,0.322,0.342,7,495,0.26,0.325,0.369,0.266,0.384,0.473,161,18
1989,mcgrifr01,McGriff,Fred,TOR,AL,0.269,0.399,0.525,3,565,0.259,0.325,0.384,0.269,0.375,0.533,161,31
1996,molitpa01,Molitor,Paul,MIN,AL,0.341,0.39,0.468,19,575,0.276,0.347,0.438,0.305,0.37,0.451,161,38
1985,morelke01,Moreland,Keith,CHN,NL,0.307,0.374,0.44,6,506,0.262,0.329,0.4,0.283,0.342,0.426,161,27
1978,murraed02,Murray,Eddie,BAL,AL,0.285,0.356,0.48,2,610,0.262,0.329,0.387,0.283,0.333,0.47,161,20
1988,murraed02,Murray,Eddie,BAL,AL,0.284,0.361,0.474,12,610,0.259,0.324,0.387,0.296,0.372,0.502,161,30
1970,parkewe01,Parker,Wes,LAN,NL,0.319,0.392,0.458,7,528,0.264,0.337,0.404,0.251,0.339,0.363,161,12
1993,pendlte01,Pendleton,Terry,ATL,NL,0.272,0.311,0.408,10,507,0.27,0.338,0.413,0.273,0.32,0.393,161,35
1985,puckeki01,Puckett,Kirby,MIN,AL,0.288,0.33,0.385,2,651,0.262,0.329,0.4,0.296,0.32,0.336,161,27
1986,puckeki01,Puckett,Kirby,MIN,AL,0.328,0.366,0.537,3,651,0.262,0.331,0.404,0.292,0.325,0.363,161,28
1975,reitzke01,Reitz,Ken,SLN,NL,0.269,0.298,0.34,4,459,0.262,0.333,0.383,0.263,0.287,0.355,161,17
1991,reynoha01,Reynolds,Harold,SEA,AL,0.254,0.332,0.341,9,444,0.26,0.329,0.394,0.263,0.326,0.348,161,33
1962,richabo01,Richardson,Bobby,NYA,AL,0.302,0.337,0.406,4,643,0.268,0.337,0.412,0.27,0.309,0.329,161,4
1985,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.282,0.347,0.469,4,644,0.262,0.329,0.4,0.293,0.351,0.494,161,27
1988,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.264,0.372,0.431,7,644,0.259,0.324,0.387,0.283,0.348,0.475,161,30
1990,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.25,0.341,0.415,9,644,0.263,0.33,0.394,0.277,0.347,0.461,161,32
1998,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.271,0.331,0.389,17,644,0.271,0.341,0.43,0.276,0.344,0.45,161,40
1963,robinbr01,Robinson,Brooks,BAL,AL,0.251,0.305,0.365,5,578,0.255,0.319,0.389,0.293,0.334,0.432,161,5
1998,rodrial01,Rodriguez,Alex,SEA,AL,0.31,0.36,0.56,5,579,0.271,0.341,0.43,0.314,0.366,0.534,161,40
2003,rodrial01,Rodriguez,Alex,TEX,AL,0.298,0.396,0.6,10,579,0.269,0.339,0.432,0.309,0.38,0.579,161,45
1985,samueju01,Samuel,Juan,PHI,NL,0.264,0.303,0.436,3,415,0.262,0.329,0.4,0.273,0.308,0.443,161,27
1964,santoro01,Santo,Ron,CHN,NL,0.313,0.398,0.564,5,626,0.261,0.324,0.396,0.266,0.33,0.434,161,6
1967,santoro01,Santo,Ron,CHN,NL,0.3,0.395,0.512,8,626,0.251,0.317,0.373,0.283,0.361,0.481,161,9
1991,sierrru01,Sierra,Ruben,TEX,AL,0.307,0.357,0.502,6,476,0.26,0.329,0.394,0.274,0.318,0.468,161,33
1973,simmote01,Simmons,Ted,SLN,NL,0.31,0.37,0.438,4,509,0.262,0.331,0.387,0.29,0.339,0.419,161,15
1999,snowjt01,Snow,J.T.,SFN,NL,0.274,0.37,0.451,7,506,0.277,0.351,0.445,0.26,0.342,0.43,161,41
1968,staubru01,Staub,Rusty,HOU,NL,0.291,0.373,0.387,6,486,0.246,0.31,0.356,0.268,0.339,0.395,161,10
1976,staubru01,Staub,Rusty,DET,AL,0.299,0.386,0.433,14,486,0.26,0.325,0.369,0.28,0.366,0.432,161,18
2004,suzukic01,Suzuki,Ichiro,SEA,AL,0.372,0.414,0.455,4,735,0.272,0.342,0.439,0.328,0.374,0.44,161,46
1970,torrejo01,Torre,Joe,SLN,NL,0.325,0.398,0.498,10,517,0.264,0.337,0.404,0.293,0.357,0.46,161,12
1971,torrejo01,Torre,Joe,SLN,NL,0.363,0.421,0.555,11,517,0.259,0.328,0.382,0.297,0.362,0.465,161,13
1970,tovarce01,Tovar,Cesar,MIN,AL,0.3,0.356,0.442,5,555,0.264,0.337,0.404,0.271,0.329,0.371,161,12
1996,vaughmo01,Vaughn,Mo,BOS,AL,0.326,0.42,0.583,6,534,0.276,0.347,0.438,0.285,0.377,0.51,161,38
2000,vaughmo01,Vaughn,Mo,ANA,AL,0.272,0.365,0.498,10,534,0.276,0.351,0.448,0.301,0.39,0.538,161,42
1999,venturo01,Ventura,Robin,NYN,NL,0.301,0.379,0.529,10,549,0.277,0.351,0.445,0.274,0.365,0.44,161,41
1990,wallati01,Wallach,Tim,MON,NL,0.296,0.339,0.471,10,556,0.263,0.33,0.394,0.263,0.319,0.431,161,32
2003,wellsve01,Wells,Vernon,TOR,AL,0.317,0.359,0.55,5,361,0.269,0.339,0.432,0.277,0.308,0.441,161,45
1983,whitalo01,Whitaker,Lou,DET,AL,0.32,0.38,0.457,6,549,0.266,0.33,0.398,0.271,0.353,0.366,161,25
1963,willibi01,Williams,Billy,CHN,NL,0.286,0.358,0.497,4,618,0.255,0.319,0.389,0.284,0.35,0.468,161,5
1970,willibi01,Williams,Billy,CHN,NL,0.322,0.391,0.586,11,618,0.264,0.337,0.404,0.291,0.354,0.493,161,12
2000,wilsopr01,Wilson,Preston,FLO,NL,0.264,0.331,0.486,3,464,0.276,0.351,0.448,0.268,0.341,0.478,161,42
1980,wilsowi02,Wilson,Willie,KCA,AL,0.326,0.357,0.421,3,485,0.269,0.332,0.396,0.291,0.332,0.383,161,22
1967,yastrca01,Yastrzemski,Carl,BOS,AL,0.326,0.418,0.622,7,608,0.251,0.317,0.373,0.293,0.373,0.458,161,9
1970,yastrca01,Yastrzemski,Carl,BOS,AL,0.329,0.452,0.592,10,608,0.264,0.337,0.404,0.293,0.383,0.486,161,12
1976,yountro01,Yount,Robin,ML4,AL,0.252,0.292,0.301,3,607,0.26,0.325,0.369,0.261,0.295,0.359,161,18
2001,abreubo01,Abreu,Bobby,PHI,NL,0.289,0.393,0.543,5,620,0.269,0.338,0.437,0.313,0.413,0.515,162,43
1970,alomasa01,Alomar Sr.,Sandy,CAL,AL,0.251,0.302,0.293,7,339,0.264,0.337,0.404,0.238,0.278,0.268,162,12
1971,alomasa01,Alomar Sr.,Sandy,CAL,AL,0.26,0.301,0.321,8,339,0.259,0.328,0.382,0.243,0.287,0.277,162,13
1969,alouma01,Alou,Matty,PIT,NL,0.331,0.369,0.411,9,440,0.258,0.332,0.387,0.307,0.343,0.382,162,11
1992,bagweje01,Bagwell,Jeff,HOU,NL,0.273,0.368,0.444,2,665,0.261,0.328,0.386,0.294,0.387,0.437,162,34
1996,bagweje01,Bagwell,Jeff,HOU,NL,0.315,0.451,0.57,6,665,0.276,0.347,0.438,0.306,0.395,0.515,162,38
1997,bagweje01,Bagwell,Jeff,HOU,NL,0.286,0.425,0.592,7,665,0.272,0.342,0.428,0.307,0.406,0.525,162,39
1999,bagweje01,Bagwell,Jeff,HOU,NL,0.304,0.454,0.591,9,665,0.277,0.351,0.445,0.304,0.411,0.538,162,41
1969,bandosa01,Bando,Sal,OAK,AL,0.281,0.4,0.484,3,548,0.258,0.332,0.387,0.242,0.311,0.337,162,11
1973,bandosa01,Bando,Sal,OAK,AL,0.287,0.375,0.498,7,548,0.262,0.331,0.387,0.258,0.365,0.41,162,15
1979,baylodo01,Baylor,Don,CAL,AL,0.296,0.371,0.53,8,552,0.27,0.335,0.406,0.263,0.34,0.428,162,21
1979,bellbu01,Bell,Buddy,TEX,AL,0.299,0.327,0.451,8,553,0.27,0.335,0.406,0.274,0.328,0.382,162,21
2002,beltrca01,Beltran,Carlos,KCA,AL,0.273,0.346,0.501,5,557,0.266,0.337,0.426,0.287,0.34,0.457,162,44
1992,biggicr01,Biggio,Craig,HOU,NL,0.277,0.378,0.369,5,624,0.261,0.328,0.386,0.272,0.339,0.371,162,34
1996,biggicr01,Biggio,Craig,HOU,NL,0.288,0.386,0.415,9,624,0.276,0.347,0.438,0.285,0.369,0.415,162,38
1997,biggicr01,Biggio,Craig,HOU,NL,0.309,0.415,0.501,10,624,0.272,0.342,0.428,0.285,0.371,0.415,162,39
1979,bosetri01,Bosetti,Rick,TOR,AL,0.26,0.286,0.362,3,274,0.27,0.335,0.406,0.256,0.299,0.334,162,21
1974,bowala01,Bowa,Larry,PHI,NL,0.275,0.298,0.338,5,560,0.261,0.329,0.377,0.242,0.28,0.293,162,16
1964,boyerke01,Boyer,Ken,SLN,NL,0.295,0.365,0.489,6,529,0.261,0.324,0.396,0.304,0.375,0.504,162,6
1973,brinked01,Brinkman,Ed,DET,AL,0.237,0.284,0.324,12,469,0.262,0.331,0.387,0.224,0.281,0.292,162,15
1985,bucknbi01,Buckner,Bill,BOS,AL,0.299,0.325,0.447,16,476,0.262,0.329,0.4,0.294,0.326,0.413,162,27
1978,cabelen01,Cabell,Enos,HOU,NL,0.295,0.321,0.398,6,448,0.262,0.329,0.387,0.269,0.303,0.374,162,20
2001,cabreor01,Cabrera,Orlando,MON,NL,0.276,0.324,0.428,4,544,0.269,0.338,0.437,0.253,0.295,0.399,162,43
2003,cabreor01,Cabrera,Orlando,MON,NL,0.297,0.347,0.46,6,544,0.269,0.339,0.432,0.262,0.309,0.402,162,45
1964,callijo01,Callison,Johnny,PHI,NL,0.274,0.316,0.492,6,488,0.261,0.324,0.396,0.276,0.351,0.459,162,6
1986,cartejo01,Carter,Joe,CLE,AL,0.302,0.335,0.514,4,572,0.262,0.331,0.404,0.26,0.293,0.416,162,28
1989,cartejo01,Carter,Joe,CLE,AL,0.243,0.292,0.465,7,572,0.259,0.325,0.384,0.274,0.311,0.469,162,31
1990,cartejo01,Carter,Joe,SDN,NL,0.232,0.29,0.391,8,572,0.263,0.33,0.394,0.268,0.307,0.468,162,32
1991,cartejo01,Carter,Joe,TOR,AL,0.273,0.33,0.503,9,572,0.26,0.329,0.394,0.262,0.304,0.456,162,33
1974,cashda01,Cash,Dave,PHI,NL,0.3,0.351,0.378,6,502,0.261,0.329,0.377,0.285,0.338,0.365,162,16
1975,cashda01,Cash,Dave,PHI,NL,0.305,0.356,0.388,7,502,0.262,0.333,0.383,0.29,0.342,0.369,162,17
1998,castivi02,Castilla,Vinny,COL,NL,0.319,0.362,0.589,6,545,0.271,0.341,0.43,0.299,0.339,0.525,162,40
1962,cepedor01,Cepeda,Orlando,SFN,NL,0.306,0.347,0.518,4,503,0.268,0.337,0.412,0.309,0.354,0.543,162,4
1978,chambch01,Chambliss,Chris,NYA,AL,0.274,0.321,0.382,8,487,0.262,0.329,0.387,0.284,0.329,0.412,162,20
1988,clarkwi02,Clark,Will,SFN,NL,0.282,0.386,0.508,3,551,0.259,0.324,0.387,0.299,0.359,0.521,162,30
1965,clenddo01,Clendenon,Donn,PIT,NL,0.301,0.351,0.467,4,463,0.255,0.322,0.389,0.283,0.335,0.443,162,7
1965,colavro01,Colavito,Rocky,CLE,AL,0.287,0.383,0.468,7,604,0.255,0.322,0.389,0.269,0.36,0.504,162,7
1977,cowenal01,Cowens,Al,KCA,AL,0.312,0.361,0.525,4,462,0.268,0.334,0.409,0.263,0.311,0.346,162,19
1980,cromawa01,Cromartie,Warren,MON,NL,0.288,0.345,0.43,5,478,0.269,0.332,0.396,0.28,0.319,0.394,162,22
2000,delgaca01,Delgado,Carlos,TOR,AL,0.344,0.47,0.664,7,547,0.276,0.351,0.448,0.267,0.361,0.531,162,42
2001,delgaca01,Delgado,Carlos,TOR,AL,0.279,0.408,0.54,8,547,0.269,0.338,0.437,0.282,0.383,0.557,162,43
1987,doranbi02,Doran,Bill,HOU,NL,0.283,0.365,0.406,6,491,0.268,0.337,0.425,0.274,0.359,0.38,162,29
1982,evansdw01,Evans,Dwight,BOS,AL,0.292,0.402,0.534,11,526,0.266,0.329,0.397,0.265,0.352,0.456,162,24
1984,evansdw01,Evans,Dwight,BOS,AL,0.295,0.388,0.532,13,526,0.265,0.328,0.393,0.266,0.357,0.464,162,26
1991,fieldce01,Fielder,Cecil,DET,AL,0.261,0.347,0.513,6,457,0.26,0.329,0.394,0.261,0.346,0.536,162,33
1992,finlest01,Finley,Steve,HOU,NL,0.292,0.355,0.407,4,584,0.261,0.328,0.386,0.269,0.316,0.363,162,34
2004,finlest01,Finley,Steve,ARI->LAN,NL->NL,0.271,0.333,0.49,16,584,0.272,0.342,0.439,0.276,0.337,0.447,162,46
1964,floodcu01,Flood,Curt,SLN,NL,0.311,0.356,0.378,6,535,0.261,0.324,0.396,0.288,0.341,0.401,162,6
1966,fregoji01,Fregosi,Jim,CAL,AL,0.252,0.325,0.391,5,431,0.257,0.32,0.392,0.281,0.343,0.424,162,8
1984,gaettga01,Gaetti,Gary,MIN,AL,0.262,0.315,0.35,3,515,0.265,0.328,0.393,0.237,0.293,0.428,162,26
1976,garvest01,Garvey,Steve,LAN,NL,0.317,0.363,0.45,7,524,0.26,0.325,0.369,0.297,0.332,0.447,162,18
1977,garvest01,Garvey,Steve,LAN,NL,0.297,0.335,0.498,8,524,0.268,0.334,0.409,0.301,0.339,0.448,162,19
1978,garvest01,Garvey,Steve,LAN,NL,0.316,0.353,0.499,9,524,0.262,0.329,0.387,0.3,0.338,0.457,162,20
1979,garvest01,Garvey,Steve,LAN,NL,0.315,0.351,0.497,10,524,0.27,0.335,0.406,0.303,0.341,0.463,162,21
1982,garvest01,Garvey,Steve,LAN,NL,0.282,0.301,0.418,13,524,0.266,0.329,0.397,0.303,0.34,0.464,162,24
1985,garvest01,Garvey,Steve,SDN,NL,0.281,0.318,0.43,16,524,0.262,0.329,0.4,0.299,0.335,0.452,162,27
2000,gonzalu01,Gonzalez,Luis,ARI,NL,0.311,0.392,0.544,10,591,0.276,0.351,0.448,0.277,0.35,0.448,162,42
2001,gonzalu01,Gonzalez,Luis,ARI,NL,0.325,0.429,0.688,11,591,0.269,0.338,0.437,0.281,0.355,0.46,162,43
2000,greensh01,Green,Shawn,LAN,NL,0.269,0.367,0.472,6,623,0.276,0.351,0.448,0.286,0.344,0.505,162,42
1973,grichbo01,Grich,Bobby,BAL,AL,0.251,0.373,0.387,4,477,0.262,0.331,0.387,0.268,0.348,0.393,162,15
1983,griffal01,Griffin,Alfredo,TOR,AL,0.25,0.289,0.348,5,480,0.266,0.33,0.398,0.251,0.286,0.332,162,25
1985,griffal01,Griffin,Alfredo,OAK,AL,0.27,0.29,0.332,7,480,0.262,0.329,0.4,0.249,0.282,0.33,162,27
1986,griffal01,Griffin,Alfredo,OAK,AL,0.285,0.323,0.364,8,480,0.262,0.331,0.404,0.253,0.283,0.33,162,28
1965,hansero02,Hansen,Ron,CHA,AL,0.235,0.304,0.344,6,377,0.255,0.322,0.389,0.241,0.333,0.378,162,7
2003,huffau01,Huff,Aubrey,TBA,AL,0.311,0.367,0.555,4,486,0.269,0.339,0.432,0.283,0.327,0.449,162,45
1997,huntebr02,Hunter,Brian,DET,AL,0.269,0.334,0.353,3,404,0.272,0.342,0.428,0.285,0.315,0.373,162,39
1999,jonesan01,Jones,Andruw,ATL,NL,0.275,0.365,0.483,4,586,0.277,0.351,0.445,0.251,0.319,0.472,162,41
1979,jonesru01,Jones,Ruppert,SEA,AL,0.267,0.356,0.444,4,416,0.27,0.335,0.406,0.249,0.316,0.399,162,21
1997,karroer01,Karros,Eric,LAN,NL,0.266,0.329,0.459,6,546,0.272,0.342,0.428,0.264,0.317,0.454,162,39
1990,kellyro01,Kelly,Roberto,NYA,AL,0.285,0.323,0.418,4,372,0.263,0.33,0.394,0.291,0.352,0.407,162,32
1966,killeha01,Killebrew,Harmon,MIN,AL,0.281,0.391,0.538,8,562,0.257,0.32,0.392,0.263,0.373,0.546,162,8
1980,knighra01,Knight,Ray,CIN,NL,0.264,0.307,0.417,4,439,0.269,0.332,0.396,0.298,0.343,0.426,162,22
2002,leede02,Lee,Derrek,FLO,NL,0.27,0.378,0.494,6,500,0.266,0.337,0.426,0.259,0.335,0.446,162,44
2001,longte01,Long,Terrence,OAK,AL,0.283,0.335,0.412,2,559,0.269,0.338,0.437,0.286,0.334,0.45,162,43
2002,longte01,Long,Terrence,OAK,AL,0.24,0.298,0.39,3,559,0.266,0.337,0.426,0.285,0.335,0.43,162,44
2004,matsuhi01,Matsui,Hideki,NYA,AL,0.298,0.39,0.522,2,688,0.272,0.342,0.439,0.287,0.353,0.435,162,46
1986,mattido01,Mattingly,Don,NYA,AL,0.352,0.394,0.573,4,593,0.262,0.331,0.404,0.323,0.366,0.524,162,28
1962,mayswi01,Mays,Willie,SFN,NL,0.304,0.384,0.615,4,567,0.268,0.337,0.412,0.313,0.385,0.573,162,4
1964,mazerbi01,Mazeroski,Bill,PIT,NL,0.268,0.3,0.381,6,490,0.261,0.324,0.396,0.26,0.301,0.376,162,6
1966,mazerbi01,Mazeroski,Bill,PIT,NL,0.262,0.296,0.398,8,490,0.257,0.32,0.392,0.263,0.3,0.373,162,8
1964,mcauldi01,McAuliffe,Dick,DET,AL,0.241,0.334,0.427,4,475,0.261,0.324,0.396,0.261,0.336,0.391,162,6
1977,mcraeha01,McRae,Hal,KCA,AL,0.298,0.366,0.515,9,423,0.268,0.334,0.409,0.29,0.352,0.44,162,19
1969,millafe01,Millan,Felix,ATL,NL,0.267,0.31,0.345,4,517,0.258,0.332,0.387,0.279,0.308,0.341,162,11
1975,millafe01,Millan,Felix,NYN,NL,0.283,0.329,0.348,10,517,0.262,0.333,0.383,0.281,0.321,0.345,162,17
1979,morenom01,Moreno,Omar,PIT,NL,0.282,0.333,0.381,4,494,0.27,0.335,0.406,0.241,0.322,0.333,162,21
1980,morenom01,Moreno,Omar,PIT,NL,0.249,0.306,0.325,5,494,0.269,0.332,0.396,0.256,0.326,0.351,162,22
1983,murphda05,Murphy,Dale,ATL,NL,0.302,0.393,0.54,8,502,0.266,0.33,0.398,0.265,0.337,0.459,162,25
1984,murphda05,Murphy,Dale,ATL,NL,0.29,0.372,0.547,9,502,0.265,0.328,0.393,0.272,0.348,0.474,162,26
1985,murphda05,Murphy,Dale,ATL,NL,0.3,0.388,0.539,10,502,0.262,0.329,0.4,0.275,0.352,0.486,162,27
1984,murraed02,Murray,Eddie,BAL,AL,0.306,0.41,0.509,8,610,0.265,0.328,0.393,0.297,0.365,0.507,162,26
1999,olerujo01,Olerud,John,NYN,NL,0.298,0.427,0.463,10,591,0.277,0.351,0.445,0.301,0.403,0.484,162,41
1996,palmera01,Palmeiro,Rafael,BAL,AL,0.289,0.381,0.546,11,611,0.276,0.347,0.438,0.3,0.365,0.491,162,38
1998,palmera01,Palmeiro,Rafael,BAL,AL,0.296,0.379,0.565,13,611,0.271,0.341,0.43,0.294,0.364,0.496,162,40
1986,parkeda01,Parker,Dave,CIN,NL,0.273,0.33,0.477,14,536,0.262,0.331,0.404,0.304,0.352,0.492,162,28
2000,perezne01,Perez,Neifi,COL,NL,0.287,0.314,0.427,4,554,0.276,0.351,0.448,0.276,0.311,0.397,162,42
2003,pierrju01,Pierre,Juan,FLO,NL,0.305,0.361,0.373,4,596,0.269,0.339,0.432,0.308,0.356,0.371,162,45
2004,pierrju01,Pierre,Juan,FLO,NL,0.326,0.374,0.407,5,596,0.272,0.342,0.439,0.307,0.357,0.372,162,46
1963,pinsova01,Pinson,Vada,CIN,NL,0.313,0.347,0.514,5,603,0.255,0.319,0.389,0.309,0.357,0.49,162,5
1961,richabo01,Richardson,Bobby,NYA,AL,0.261,0.295,0.316,3,643,0.268,0.34,0.418,0.277,0.319,0.338,162,3
1983,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.318,0.371,0.517,2,644,0.266,0.33,0.398,0.256,0.307,0.454,162,25
1984,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.304,0.374,0.51,3,644,0.265,0.328,0.393,0.288,0.34,0.486,162,26
1986,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.282,0.355,0.461,5,644,0.262,0.331,0.404,0.29,0.35,0.488,162,28
1987,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.252,0.333,0.436,6,644,0.268,0.337,0.425,0.289,0.351,0.483,162,29
1989,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.257,0.317,0.401,8,644,0.259,0.325,0.384,0.28,0.351,0.469,162,31
1991,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.323,0.374,0.566,10,644,0.26,0.329,0.394,0.274,0.347,0.456,162,33
1992,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.251,0.323,0.366,11,644,0.261,0.328,0.386,0.279,0.349,0.467,162,34
1993,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.257,0.329,0.42,12,644,0.27,0.338,0.413,0.277,0.347,0.458,162,35
1997,ripkeca01,Ripken Jr.,Cal,BAL,AL,0.27,0.331,0.402,16,644,0.272,0.342,0.428,0.277,0.345,0.454,162,39
1962,robinbr01,Robinson,Brooks,BAL,AL,0.303,0.342,0.486,4,578,0.268,0.337,0.412,0.289,0.33,0.411,162,4
1968,robinbr01,Robinson,Brooks,BAL,AL,0.253,0.304,0.416,10,578,0.246,0.31,0.356,0.286,0.336,0.438,162,10
1962,robinfr02,Robinson,Frank,CIN,NL,0.342,0.421,0.624,4,543,0.268,0.337,0.412,0.311,0.401,0.597,162,4
2001,rodrial01,Rodriguez,Alex,TEX,AL,0.318,0.399,0.622,8,579,0.269,0.338,0.437,0.309,0.374,0.561,162,43
2002,rodrial01,Rodriguez,Alex,TEX,AL,0.3,0.392,0.623,9,579,0.266,0.337,0.426,0.311,0.378,0.571,162,44
1965,rosepe01,Rose,Pete,CIN,NL,0.312,0.382,0.446,3,659,0.255,0.322,0.389,0.271,0.327,0.35,162,7
1975,rosepe01,Rose,Pete,CIN,NL,0.317,0.406,0.432,13,659,0.262,0.333,0.383,0.309,0.376,0.432,162,17
1976,rosepe01,Rose,Pete,CIN,NL,0.323,0.404,0.45,14,659,0.26,0.325,0.369,0.31,0.379,0.432,162,18
1977,rosepe01,Rose,Pete,CIN,NL,0.311,0.377,0.432,15,659,0.268,0.334,0.409,0.311,0.381,0.433,162,19
1980,rosepe01,Rose,Pete,PHI,NL,0.282,0.352,0.354,18,659,0.269,0.332,0.396,0.312,0.381,0.432,162,22
1982,rosepe01,Rose,Pete,PHI,NL,0.271,0.345,0.338,20,659,0.266,0.329,0.397,0.31,0.38,0.426,162,24
1973,russebi01,Russell,Bill,LAN,NL,0.265,0.301,0.337,5,438,0.262,0.331,0.387,0.252,0.305,0.354,162,15
1962,santoro01,Santo,Ron,CHN,NL,0.227,0.302,0.358,3,626,0.268,0.337,0.412,0.271,0.343,0.453,162,4
1963,santoro01,Santo,Ron,CHN,NL,0.297,0.339,0.481,4,626,0.255,0.319,0.389,0.254,0.327,0.415,162,5
1968,santoro01,Santo,Ron,CHN,NL,0.246,0.354,0.421,9,626,0.246,0.31,0.356,0.285,0.365,0.485,162,10
2003,sexsori01,Sexson,Richie,MIL,NL,0.272,0.379,0.548,6,495,0.269,0.339,0.432,0.273,0.341,0.521,162,45
1962,siebeno01,Siebern,Norm,KC1,AL,0.308,0.412,0.495,4,454,0.268,0.337,0.412,0.284,0.367,0.455,162,4
1989,sierrru01,Sierra,Ruben,TEX,AL,0.306,0.347,0.543,4,476,0.259,0.325,0.384,0.26,0.302,0.454,162,31
1973,singlke01,Singleton,Ken,MON,NL,0.302,0.425,0.479,4,569,0.262,0.331,0.387,0.263,0.366,0.399,162,15
